file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
BENO_red_0_cutoff_0.0.inp.out,197.72484979357353,-0.1580,0.2298,0.3111,0.0,-1324.7776837902,0.2392974631811502,-0.10161177666993373,-1555.4648025123,0.16553307820004193
BENO_red_100_cutoff_0.0.inp.out,200.77572652877026,-0.1641,0.2167,0.5218,0.0,-1325.2664162926,-2.5685892491819873,-3.170529606755845,-1555.945008865,0.17185796640001172
BENO_red_101_cutoff_0.0.inp.out,199.90122873130042,-0.1506,0.2325,0.5101,0.0,-1325.3689181096,0.7141400273529754,-1.4541700453489297,-1556.0440265244,0.15571808430013334
BENO_red_102_cutoff_0.0.inp.out,199.03712729691205,-0.1542,0.2119,0.8858,0.0,-1325.6406810741,0.23831357054265423,-0.2246519785085378,-1556.3153335864,0.159801019500037
BENO_red_103_cutoff_0.0.inp.out,197.97615606600783,-0.1628,0.2126,0.2943,0.0,-1325.5516278811,-1.8147882980661953,-0.34711466223829146,-1556.2262111066,0.1697763509998822
BENO_red_104_cutoff_0.0.inp.out,199.62289637001209,-0.1603,0.2159,1.0144,0.0,-1325.1550097375,3.60646223613286,1.9908457119837601,-1555.8322999157,0.16697764150012517
BENO_red_105_cutoff_0.0.inp.out,201.2736851321774,-0.1570,0.2350,0.7787,0.0,-1325.5850374672,5.4118083430498,7.454769902445794,-1556.2688297256,0.16149092280011246
BENO_red_106_cutoff_0.0.inp.out,203.13027764161842,-0.1713,0.2230,0.9513,0.0,-1325.2079148436,2.9696377711064663,1.1394100328602614,-1555.8977805207,0.17675393319996147
BENO_red_107_cutoff_0.0.inp.out,202.72626258548183,-0.1590,0.2194,0.5125,0.0,-1325.0963351847,1.4136376869479093,6.923229335623397,-1555.7733528027,0.1653574342999491
BENO_red_108_cutoff_0.0.inp.out,202.0352441915875,-0.1720,0.2175,0.5675,0.0,-1325.0679822618,4.7727489964766505,7.463856780951421,-1555.7285059658,0.1786542228999224
BENO_red_109_cutoff_0.0.inp.out,201.96171500970095,-0.1754,0.1966,0.3948,0.0,-1325.6018447909,-0.32015409200707645,-0.38834710733298566,-1556.2736609268,0.18322907629999463
BENO_red_10_cutoff_0.0.inp.out,198.19669828650535,-0.1863,0.1894,1.6682,0.0,-1324.8812281328,-6.344063843777323,-3.971545756346744,-1555.5546447909,0.19181071340017297
BENO_red_110_cutoff_0.0.inp.out,199.71784078010882,-0.1733,0.2073,0.5151,0.0,-1325.4897768074,-3.0853106243157016,-3.4283486128084943,-1556.1552122533,0.17945186010001635
BENO_red_111_cutoff_0.0.inp.out,199.75737179834445,-0.1681,0.2142,0.5859,0.0,-1325.1374795471,0.6617868538983616,0.3554213383602463,-1555.8204041725,0.17546986050001578
BENO_red_112_cutoff_0.0.inp.out,197.95562647897592,-0.1682,0.2062,0.7872,0.0,-1325.5084800107,3.1355469967509033,4.3032301868568315,-1556.1672202328,0.17372926040002312
BENO_red_113_cutoff_0.0.inp.out,200.02071775572952,-0.1809,0.1764,0.4956,0.0,-1325.4590885288,0.5131931632377559,0.4743015965817627,-1556.1264076199,0.18875227979992815
BENO_red_114_cutoff_0.0.inp.out,197.87408067872957,-0.1735,0.2089,0.4769,0.0,-1325.6017720856,-0.9448873615571796,-2.9139564353530414,-1556.2720825075,0.18062463019987263
BENO_red_115_cutoff_0.0.inp.out,199.82866113836707,-0.1609,0.2085,0.6022,0.0,-1325.5442500589,0.8155972700742623,3.2694287102398962,-1556.2033408585,0.16671690580005816
BENO_red_116_cutoff_0.0.inp.out,199.90938337557893,-0.1710,0.2116,0.3835,0.0,-1325.6113204090,-0.08427029518494172,-0.38233715174061705,-1556.2969779184,0.17862373120010488
BENO_red_117_cutoff_0.0.inp.out,201.54371324077204,-0.1563,0.2315,0.4821,0.0,-1325.3514161814,-2.0964672929044332,-1.6690992384499475,-1556.0243382654,0.16274372780003432
BENO_red_118_cutoff_0.0.inp.out,202.60138084985942,-0.1652,0.2188,0.4349,0.0,-1325.7268365767,0.20078762823853707,1.1681942221019945,-1556.4095885563,0.17297867169986603
BENO_red_119_cutoff_0.0.inp.out,200.77419504274386,-0.1863,0.2068,0.8871,0.0,-1325.5264710032,-1.0467446971790553,0.2843710799030179,-1556.2145468099,0.19362411510019228
BENO_red_11_cutoff_0.0.inp.out,198.5624789732741,-0.1537,0.2182,1.4022,0.0,-1325.2240296284,-13.746911990368032,-12.250792315133987,-1555.8883135126,0.16003631870012214
BENO_red_120_cutoff_0.0.inp.out,198.11440555207088,-0.1783,0.1914,1.2679,0.0,-1325.0083238652,-4.044137665413246,-6.399154583101526,-1555.6727633378,0.18541746730011255
BENO_red_121_cutoff_0.0.inp.out,198.59078031846377,-0.1600,0.2288,0.4042,0.0,-1324.9349823195,-0.8777478854818654,-1.572275949198601,-1555.6205230159,0.1676563116000125
BENO_red_122_cutoff_0.0.inp.out,199.50422355014473,-0.1547,0.2275,0.9639,0.0,-1325.0584559449,-2.110143649837224,0.5541248124432809,-1555.7241084187,0.16090825519995633
BENO_red_123_cutoff_0.0.inp.out,199.4573389688069,-0.1490,0.2144,1.1689,0.0,-1325.3146989156,-0.10564386335133134,-0.02003796356185461,-1555.9915360235,0.15573209579997638
BENO_red_124_cutoff_0.0.inp.out,201.5543857950414,-0.1610,0.2314,0.8821,0.0,-1325.2265007235,0.27470406552390975,1.92985215986748,-1555.9118409461,0.16670124910001505
BENO_red_125_cutoff_0.0.inp.out,201.55965062380105,-0.1640,0.2161,0.7100,0.0,-1324.9265181027,-0.516542122697918,-1.9395989712967576,-1555.6096516432,0.16816068949992768
BENO_red_126_cutoff_0.0.inp.out,202.4850169097265,-0.1498,0.2330,0.6255,0.0,-1325.2296812828,0.08029660298100401,-0.00032829028598249654,-1555.9129463029,0.15627183979995607
BENO_red_127_cutoff_0.0.inp.out,202.37863544759685,-0.1556,0.2176,0.3447,0.0,-1325.3600610021,-1.4651297673771335,-1.96606124297797,-1556.0387920113,0.16054094070000247
BENO_red_128_cutoff_0.0.inp.out,200.9811810639548,-0.1570,0.2167,0.4890,0.0,-1325.2981401439,2.3380523729710756,3.5289269970043446,-1555.9786482069,0.16462812249983472
BENO_red_129_cutoff_0.0.inp.out,199.9349751561564,-0.1345,0.2337,1.1178,0.0,-1325.2272292818,3.2851357591944024,1.1948834134006225,-1555.8968857513,0.14272408400006498
BENO_red_12_cutoff_0.0.inp.out,200.02175850870444,-0.1648,0.2077,0.8268,0.0,-1324.9549717741,-8.988628404681712,-6.317640407306301,-1555.6246352598,0.1709463104000406
BENO_red_130_cutoff_0.0.inp.out,197.72484979357353,-0.1580,0.2298,0.3111,0.0,-1324.7777351237,0.2392863738164659,-0.10162176811482102,-1555.4648538405,0.165533006799933
BENO_red_131_cutoff_0.0.inp.out,199.60655384423265,-0.1759,0.2039,0.4279,0.0,-1324.8251571830,-1.2507841391957477,-1.2388790869067787,-1555.5042832616,0.18241119050003363
BENO_red_132_cutoff_0.0.inp.out,199.26003579767323,-0.1545,0.2143,0.5073,0.0,-1324.9152271890,-4.66028314268011,-2.0116680374685934,-1555.6012887092,0.16060622630016042
BENO_red_133_cutoff_0.0.inp.out,200.78480337054472,-0.1563,0.2160,0.9161,0.0,-1324.8580232794,-1.4486575853036205,-0.9300468210413083,-1555.546147607,0.16241596730014862
BENO_red_134_cutoff_0.0.inp.out,200.54463059888226,-0.1735,0.2004,0.7152,0.0,-1325.3393630367,0.8181302054009192,1.1007209183842828,-1556.0339018252,0.17979572000012922
BENO_red_135_cutoff_0.0.inp.out,200.55219026029906,-0.1752,0.2171,0.4869,0.0,-1325.4613064881,3.919674272134471,3.4662632605152295,-1556.1544949934,0.18137156089983364
BENO_red_136_cutoff_0.0.inp.out,201.3034611079466,-0.1608,0.2160,0.5603,0.0,-1325.0664015179,1.447372948471223,1.8291247938604889,-1555.7563670344,0.16858387699994637
BENO_red_137_cutoff_0.0.inp.out,199.29373691262924,-0.1592,0.2164,0.8113,0.0,-1324.8970975147,0.7000814145222811,-1.4013466701151327,-1555.5764184547,0.16547407349980858
BENO_red_138_cutoff_0.0.inp.out,199.68019308240886,-0.1399,0.2187,1.1096,0.0,-1325.0283097007,0.7949154038663795,4.383825953070692,-1555.7099269504,0.1477552250998997
BENO_red_139_cutoff_0.0.inp.out,199.37946264600677,-0.1539,0.2230,1.5306,0.0,-1325.2466300092,-1.4837593343518354,0.5044775318943252,-1555.9152204395,0.1606328964999193
BENO_red_13_cutoff_0.0.inp.out,200.46228787808795,-0.1799,0.2049,0.8184,0.0,-1324.8245377451,0.41055664912720774,0.18415834894288052,-1555.5038939146,0.18496669659998588
BENO_red_140_cutoff_0.0.inp.out,199.36881371053278,-0.1651,0.2059,1.4194,0.0,-1324.9344171244,2.214422435972481,1.7083446080343876,-1555.603273116,0.17056814610009496
